name,type,latitude,longitude,osm_id
Dr. Paulraj Clinic,clinic,11.3441268,76.793814,node/7843845253
Sivakumar Hospital,hospital,11.4213103,76.8606476,node/7843845254
Redeemer Homeopathy Clinic,clinic,11.3486311,76.8014328,node/7843845255
ENT Clinic,clinic,11.3459032,76.7954086,node/7843845259
Ganesh Gounder Vaidhya Salai,hospital,11.3308768,77.1693058,node/7843845262
Sri Sivasakthi Clinic,clinic,11.3590954,77.3200514,node/7843845264
Sugam Homeo Clinic,clinic,11.3476021,76.7960899,node/7843845265
Annai Clinic,clinic,11.7773716,77.003185,node/7843845266
Cordite Factory Hospital,hospital,11.3671903,76.7654711,node/7843845267
Government Hospital,hospital,11.3549831,77.1447253,node/7843845268
Nalan Gastro Centre,clinic,11.3500387,76.7999388,node/7843845271
Malar Baby Clinic,clinic,11.3560266,77.3186295,node/7843845272
Herbocare Hospital,hospital,11.4095549,76.7043618,node/7843845274
Dr. Nanjundan Clinic,clinic,11.4236287,76.8681637,node/7843845275
Gospel Clinic,clinic,11.3476876,76.7837101,node/7843845277
ARS Clinic,clinic,11.3819531,77.308379,node/7843845279
HF Hospital,hospital,11.4213865,76.8641399,node/7843845280
Vishnu Nursing Home,hospital,11.351926,77.165558,node/7843845281
Assisi Hospital,hospital,11.773541,77.008238,node/7843845282
JMGV Hospital,hospital,11.775842,77.005864,node/7843845283
Arunachalam Hospital,hospital,11.3546609,77.1698426,node/7843845286
Sutton Estate Group Hospital,hospital,11.3012082,76.7406229,node/7843845288
Chinathambi Hospital,hospital,11.3282162,77.1683726,node/7843845289
Sri Saravana Clinic,clinic,11.351058,77.1670823,node/7843845290
Thangam Health Care Hospital,hospital,11.3484244,77.1652678,node/7843845292
FPA Hospital,hospital,11.344371,76.802178,node/7843845293
Lawrence School Hospital,hospital,11.3821244,76.7021199,node/7843845294
Dr. Inian's Clinic,clinic,11.3504803,76.8005646,node/7843845295
Government Hospital,hospital,11.3713664,77.3234618,node/7843845296
Dr. Ponnusamy Hospital (Ramya Hospital),hospital,11.3564948,77.3205218,node/7843845297
Muthu Hospital,hospital,11.3512958,77.1671183,node/7843845298
Rishik Arya Clinic,clinic,11.3601492,77.320604,node/7843845299
Cantonment Hospital,hospital,11.363568,76.788468,node/7843845300
Ponmani Clinic,clinic,11.3450286,76.795183,node/7843845302
Emmanuel Eye Hospital,hospital,11.3429624,76.7883747,node/7843845303
Hi Physiotherapy Clinic,clinic,11.4087246,76.7007506,node/7843845304
Sri Ambal Clinic,clinic,11.3529757,77.318667,node/7843845305
PG Hospital,hospital,11.353796,77.164196,node/7843845306
Priyanka Clinic,clinic,11.4087551,76.7053023,node/7843845308
Blaisy Eye Hospital,hospital,11.4111471,76.7106639,node/7843845309
Sumith Hospital,hospital,11.0387262,76.9228367,node/7844009703
Devarshola Garden Hospital,hospital,11.5351201,76.4433393,node/7844009705
Ranjith Dental Hospital,hospital,11.038389,76.926209,node/7844009706
Muruganatham Clinic,clinic,11.0247015,76.9437321,node/7844009707
Rukmani Ammal Hospital,hospital,11.025042,76.9439008,node/7844009710
Onecare Ortho Hospital,hospital,11.026568,76.948798,node/7844009711
Harshika's Homoeo Clinic,clinic,11.0283152,76.9391123,node/7844009713
Ayurvalley Ayurvedic Clinic,clinic,11.4854548,76.3411204,node/7844009715
Sri Saastha Physiotherapy Centre,clinic,11.0271382,76.9428333,node/7844009718
Victoria Clinic,clinic,11.5248923,76.3287797,node/7844009719
Raaj Dental Hospital,hospital,11.0263447,76.9423976,node/7844009721
Kannan Clinic,clinic,11.027046,76.9481906,node/7844009722
MCM Hospital,hospital,11.5437482,76.4394877,node/7844009723
Government Hospital,hospital,11.5063815,76.4927258,node/7844009724
Aswin Hospital,hospital,11.0255271,76.9515108,node/7844009725
Nellakotta Primary Hospital,hospital,11.552993,76.419181,node/7844009726
ENT Clinic,clinic,11.0269053,76.947927,node/7844009727
Gireesh Clinic,clinic,11.037184,76.9231792,node/7844009729
Vetri's Homeo Care,clinic,11.0263805,76.9415948,node/7844009730
Ayurvalley Ayurvedic Clinic,clinic,11.5170548,76.2667582,node/7844009731
Dr. K. Suresh Clinic,clinic,11.0300612,76.9397208,node/7844009732
Government Hospital,hospital,11.5264581,76.3292672,node/7844009733
Rophe Physiotherapy Clinic,clinic,11.5081923,76.4923676,node/7844009734
Government Hospital,hospital,11.484829,76.338996,node/7844009736
Priyadarshini Homoeo Clinic,clinic,11.51785,76.4984844,node/7844009737
Karthik Clinic,clinic,11.038796,76.926025,node/7844009740
Poornima Clinic,clinic,11.0256516,76.937116,node/7844009741
Polyclinic,clinic,11.5437933,76.4394979,node/7844009742
Sakthi Fertility Hospital,hospital,11.0255323,76.9463747,node/7844009743
GTMO Hospital,hospital,11.502887,76.4935025,node/7844009744
Dr. Rajasekar Clinic,clinic,11.0369397,76.927068,node/7844009747
Masani Hospital,hospital,11.0246928,76.9435571,node/7844009748
Kandaswamy Sidhq Hospital,hospital,11.026645,76.945987,node/7844009749
Pearl Division Hospital,hospital,11.5346478,76.4050262,node/7844009750
Attikunna Mini Hospital,hospital,11.5029982,76.3669021,node/7844009751
Shree Kanna Clinic,clinic,11.026359,76.948803,node/7844009753
P S G Cules Hospital,hospital,11.045772,76.92291,node/7844009754
Akshaya Clinic,clinic,11.0271033,76.9496102,node/7844009755
Amala Hospital,hospital,11.575678,76.363137,node/7844009756
Albin's House,hospital,11.4921066,76.4259542,node/7844009757
Webster Memorial Eye Hospital,hospital,11.5116807,76.4935163,node/7844009758
Dr. Sumathi Chandrasekaran Clinic,clinic,11.0313641,76.9404132,node/7844009759
Seenai Ayurvedics,hospital,11.555545,76.310105,node/7844009760
Garden Hospital,hospital,11.5054015,76.3197207,node/7844009762
Paavai ENT Hospital,hospital,11.0270905,76.9416551,node/7844009763
Holy Cross Health Centre,clinic,11.4737311,76.3811773,node/7844009764
P.M. Clinic,clinic,11.2281078,77.4647296,node/7844058256
Srinivas Hospital,hospital,11.013248,77.0192485,node/7844058258
Arogya Clinic,clinic,11.2706519,77.4100587,node/7844058259
Kavya Ortho Centre,clinic,11.0150335,77.0216931,node/7844058260
Kadhasamy Hospital,hospital,11.148674,77.350663,node/7844058261
Sri Dhanvanthri Clinic,clinic,11.160539,77.349578,node/7844058262
Thavamani Hospital,hospital,11.2719549,77.4120852,node/7844058264
SM Clinic,clinic,11.013613,77.019663,node/7844058266
Jacob Hospital,hospital,11.1645096,77.3496992,node/7844058269
Chycartist Hospital,hospital,11.0160902,77.0202551,node/7844058270
Vasumathi Health Care,clinic,11.1576405,77.4436732,node/7844058274
Sri Maha Annai Clinic,clinic,11.1707162,77.4536498,node/7844058275
Revathi Charity Trust Hospital,hospital,11.1588612,77.34966,node/7844058276
Sri Aravindhar Hospital,hospital,11.1697756,77.4448276,node/7844058277
Velliraveli Government Hospital,hospital,11.2664783,77.4535163,node/7844058279
J.M Clinic,clinic,11.1652337,77.4763823,node/7844058281
Viswanathan Hospital,hospital,11.2725112,77.411171,node/7844058282
Thiru Physiotherapy Clinic,clinic,11.0143629,77.023391,node/7844058283
Aravind Eye Care Hospital,hospital,11.1729469,77.4574467,node/7844058284
Sri Murugan Nursing Home,clinic,11.271798,77.409776,node/7844058285
Harisandhara Clinik,clinic,11.2711263,77.4109069,node/7844058286
S V Hospital,hospital,11.273427,77.411431,node/7844058287
Dhanam Thangam Hospital,hospital,11.2719384,77.4121472,node/7844058288
Shobana Clinic,clinic,11.1523012,77.4439668,node/7844058290
Sri Renu Hospital,hospital,11.1990225,77.4219937,node/7844058293
Jeeva Health Care,clinic,11.155934,77.444441,node/7844058294
Nalam Child Care,clinic,11.0006287,77.0306011,node/7844058295
Lekha Clinic,clinic,11.006978,77.0273766,node/7844058296
Kumaran Clinic,clinic,11.1697553,77.451543,node/7844058298
Dr. Felix Hospital,hospital,11.0044086,77.0348661,node/7844058299
Ram Doctor Hospital,hospital,11.1709391,77.4532808,node/7844058300
Government Hospital,hospital,11.1766489,77.4532784,node/7844058301
Vista Care Opticals & Eye Clinic,clinic,11.0101764,77.0245161,node/7844058302
Sri Kumaran Clinic,clinic,11.155488,77.443657,node/7844058303
Vishnu Hospital,hospital,11.0076298,76.9576345,node/7844131964
Alshifa Healing and Naturopathy Clinic,clinic,10.998631,76.9512758,node/7844131965
Dr. J K's Homeopathy Clinic,clinic,11.0046785,76.9530101,node/7844131966
Arc Fertility Hospital,hospital,11.012539,76.986166,node/7844131967
Rex Ortho Hospital,hospital,11.008405,76.956396,node/7844131968
Shark Clinic,clinic,11.0188961,76.9744842,node/7844131969
Dr. B. Nirmala Womens Clinic,clinic,11.0163044,76.9799078,node/7844131970
Dr. Karthikeyan Clinic,clinic,10.9969119,76.9995376,node/7844131971
Kids Clinic,clinic,11.0163842,76.9812846,node/7844131973
N R Hospital,hospital,11.0112326,76.9548289,node/7844131974
Parvathy Hospitals,hospital,11.01472,76.952299,node/7844131975
Srigiri Ayurvedic Hospital,hospital,11.0081541,76.9578763,node/7844131977
K.B.S. Hospital,hospital,11.0157437,76.9842202,node/7844131978
Dr. G. Thiagarajan's Memorial Hospital,hospital,11.00534,76.989401,node/7844131979
Ramvel Hospital,hospital,10.9958212,76.9963939,node/7844131980
Shajitha Anwaruddin Clinic,clinic,10.9905191,76.9592219,node/7844131981
Sathya Medical Centre & Hospital,hospital,11.0238937,76.9582121,node/7844131982
Dr. K Shitra Hospital,hospital,11.0052314,76.9555303,node/7844131983
Shakthi Clinic,clinic,11.015452,76.981739,node/7844131984
Ramakrishna Hospital,hospital,11.0207084,76.972413,node/7844131986
Seethalakshmi Maternity Hospital,hospital,11.0065379,76.9600631,node/7844131987
Sri Vishnu Priya Hospital,hospital,10.998711,76.951222,node/7844131988
Arun Urology Hospital,hospital,11.0143168,76.9449938,node/7844131989
Vennila Hospital,hospital,10.9901191,76.9421502,node/7844131991
R.S Hospital,hospital,11.0091279,76.954667,node/7844131992
Sayee Kids Care,clinic,11.015436,76.984214,node/7844131993
Welcare Hospital,hospital,10.989403,76.961714,node/7844131994
Becker Manual Hospital,hospital,11.020659,76.968611,node/7844131995
Lakshmi ENT Clinic,clinic,10.9973118,76.9963622,node/7844131996
G.K.P Clinics,clinic,10.9922284,76.9516612,node/7844131997
Narmada Hospital,hospital,10.9967758,77.0071075,node/7844131998
Rao Hospital,hospital,11.0131526,76.948405,node/7844131999
Kamala Prakash Hospital,hospital,11.007283,76.956267,node/7844132000
Rafa Hospital,hospital,11.007011,76.992439,node/7844132001
Subu Hospital,hospital,10.9920096,76.9520898,node/7844132002
Rajagambiram Dental Hospital,hospital,10.9923475,76.9559691,node/7844132003
Iswarya Hospital,hospital,11.0002483,76.9518169,node/7844132004
Anbu Child Care Clinic,clinic,11.0075989,76.9911858,node/7844132005
Marutham Health Clinic,clinic,11.0040562,76.9934204,node/7844132008
Sri Guru Hospital,hospital,10.9920855,76.9574858,node/7844132009
PGS Hospital,hospital,11.0153485,76.9524368,node/7844132010
Shree Malar Clinic,clinic,11.0027982,76.9551255,node/7844132012
K Jagathnathan Hospital,hospital,10.999154,76.951549,node/7844132014
Mak Hospital,hospital,11.008435,76.9580134,node/7844132016
Koliyankulam Hospital,hospital,8.2313835,77.6340654,node/7844921862
Thangaraj ENT Hospitals,hospital,8.446139,77.6054123,node/7844921863
Uma Hospital,hospital,8.1507633,77.5722134,node/7844921864
Sri Kumar Hospital,hospital,8.439324,77.603196,node/7844921865
The Dohnavur Fellowship,hospital,8.4645845,77.5806317,node/7844921866
Aysha Hospital,hospital,8.58171,77.587209,node/7844921867
Rose Children Hospital,hospital,8.334174,77.864134,node/7844921868
Shobha Hospital,hospital,8.3343196,77.8645976,node/7844921869
Madhumitha Hospital,hospital,8.385578,77.608115,node/7844921870
Ezhil Siddtha Hospital,hospital,8.514574,77.557122,node/7844921872
Annai Amaravathi Hospital,hospital,8.3856271,77.6105851,node/7844921873
Annan Hospital,hospital,8.354123,77.6645432,node/7844921874
Vivek Hospital,hospital,8.322792,77.578309,node/7844921875
Government Hospital,hospital,8.50846,77.574139,node/7844921876
Al Hudha Hospital,hospital,8.4433735,77.5991217,node/7844921877
Prakash Hospital,hospital,8.4698789,77.6845746,node/7844921879
Shree Maruti Clinic,clinic,8.545698,77.7682219,node/7844921880
Chokkalingam Hospital,hospital,8.513532,77.556037,node/7844921881
Luke Hospital,hospital,8.5973872,77.7120556,node/7844921883
Thambi Hospital,hospital,8.527133,77.56156,node/7844921886
Salom Hospital,hospital,8.433031,77.726933,node/7844921888
Balaji Hospital,hospital,8.393156,77.610889,node/7844921889
Vivekanada Masonic Hospital,hospital,8.092879,77.550692,node/7844921891
Nalamthaa Siddha Hospital,hospital,8.4128062,77.623645,node/7844921892
VP Hospital,hospital,8.335665,77.86332,node/7844921893
G.S Hospital,hospital,8.09567,77.550468,node/7844921894
Dr. Kaniraj Peter Clinic,clinic,8.32301,77.579221,node/7844921895
Karpagam Hospital,hospital,8.335607,77.861467,node/7844921896
AJ Hospital,hospital,8.528811,77.561649,node/7844921897
Government Hospital,hospital,8.608277,77.577132,node/7844921898
Chithambaranathan Hospital,hospital,8.150694,77.570682,node/7844921899
ABI'S Psychological Counselling and Research Centre,clinic,8.5100081,77.5557931,node/7844921900
Jose Hemalatha Hospital,hospital,8.324206,77.578919,node/7844921901
GM Hospital,hospital,8.3553329,77.6604565,node/7844921902
Bharath Hospital,hospital,8.155279,77.57311,node/7844921903
Government Hospital,hospital,8.1447107,77.5769509,node/7844921904
Prem Hospital,hospital,8.385411,77.612187,node/7844921905
Aravind Vision Centre,clinic,8.384021,77.610563,node/7844921906
Megala Dental Clinic,clinic,8.512582,77.558566,node/7844921907
Chellammal Hospital,hospital,8.1495429,77.5712404,node/7844921908
Raihan Clinic,clinic,8.444369,77.6059913,node/7844921909
Dohnavur Fellowship Hospital,hospital,8.465721,77.576982,node/7844921910
CSI Immanuel Mission Hospital,hospital,8.313823,77.88335,node/7844921911
Parvathy Nursing Home,hospital,8.514125,77.551701,node/7844921912
Deivanayagam Hospital,hospital,8.0835552,77.5513421,node/7844921913
St.Lourdes Hospital,hospital,8.180459,77.74457,node/7844921914
G.K Hospital,hospital,8.3186792,77.578436,node/7844921915
J.A.P Hospital,hospital,8.1599879,77.615708,node/7844921916
Bejan Singh Eye Hospital,hospital,8.3909271,77.6092669,node/7844921917
King David Hospital,hospital,8.3784618,77.6105111,node/7844921918
Dr. Jeganathan Hospital,hospital,8.387223,77.611919,node/7844921920
SCAD Hospital,hospital,8.6289855,77.6975614,node/7844921921
Madhumita Hospital,hospital,8.412765,77.623632,node/7844921922
Vijaya Murugan Eye Care,clinic,8.381522,77.614832,node/7844921923
Suham Hospital,hospital,8.387877,77.608032,node/7844921924
Shanthi Hospital,hospital,8.3341971,77.8703184,node/7844921925
St.Thomas Hospital,hospital,8.259881,77.605193,node/7844921926
Maria Clinic,clinic,8.4432238,77.6055892,node/7844921927
Giri Thangam Polyclinic,clinic,8.4127381,77.6236387,node/7844921928
Rajaram Hospital,hospital,8.0830107,77.5512866,node/7844921929
BBTCL Hospital,hospital,8.5681052,77.4096562,node/7844921930
V Share Palliative Centre,clinic,8.4643135,77.5805261,node/7844921931
Mizpa Clinic,clinic,8.387876,77.610176,node/7844921932
Armuga Nainar Hospital,hospital,8.513953,77.557967,node/7844921933
Lotus Mothercare,clinic,8.0874235,77.5494261,node/7844921934
Oswin Clinic,clinic,8.322479,77.579036,node/7844921936
Rani Physiotherapy Hospital,hospital,8.3352218,77.8629477,node/7844921938
Zigma Siddha & Ayurveda Clinic,clinic,8.093674,77.549128,node/7844921939
Dr. Ajith Hospital,hospital,8.335644,77.863033,node/7844921940
Dhanam Maternity Hospital,hospital,8.515256,77.555797,node/7844921941
Easwari Nursing Home,hospital,8.413131,77.62408,node/7844921942
Fathimma Hospital,hospital,10.1205454,77.5473032,node/7845007566
Jaivignesh Skin Hospital,hospital,10.009511,77.3493154,node/7845007567
Shri Balaji Clinic,clinic,10.120184,77.546139,node/7845007569
Nanthitha Hospital,hospital,10.112557,77.547212,node/7845007570
Kumaran Hospital,hospital,10.006842,77.350059,node/7845007571
Mercy Clinic,clinic,10.1249972,77.5417894,node/7845007572
Balaji Hospital,hospital,10.007185,77.350208,node/7845007573
Jai Clinic,clinic,10.007259,77.350049,node/7845007574
Selvi Electro Homeo Clinic,clinic,10.078553,77.521378,node/7845007575
Arun Siddha Clinic,clinic,10.1270502,77.549919,node/7845007576
Keerthi Shree Hospital,hospital,10.006948,77.351073,node/7845007577
A1 Clinical,clinic,10.0070112,77.3498429,node/7845007578
ECHS Polyclinic,clinic,10.009873,77.507599,node/7845007580
Sulaxsana Hospital,hospital,10.01233,77.351966,node/7845007584
Ambigai Multi Speciality Clinic,clinic,10.009984,77.350579,node/7845007586
Surendar Clinic,clinic,10.004481,77.352658,node/7845007587
Nerumathy ENT Speciality Hospital,hospital,10.006827,77.350137,node/7845007588
Jothi Clinic,clinic,10.012864,77.3517236,node/7845007589
Nattathi Nadar Hospital,hospital,10.005402,77.446691,node/7845007591
Mathi Children's Hospital,hospital,10.010101,77.349314,node/7845007592
Guru Physiotherapy Clinic,clinic,10.006989,77.350519,node/7845007595
Vikram Hospital,hospital,10.120164,77.546206,node/7845007596
Kohila Hospital,hospital,10.079078,77.519762,node/7845007597
Goutham Clinic,clinic,10.007768,77.34908,node/7845007598
Velraj Clinic,clinic,10.007503,77.354562,node/7845007599
Lakshmi Hospital,hospital,10.1171828,77.5463195,node/7845007600
Venkateshwara Hospital,hospital,10.0083102,77.348515,node/7845007601
Chelladurai Homeopathic Hospital,hospital,10.009674,77.349398,node/7845007602
Dr. Muthulakshmi Hospital,hospital,10.1224068,77.5400684,node/7845007604
Baskar Clinic,clinic,10.00934,77.348519,node/7845007605
Saravana Hospital,hospital,10.006855,77.349935,node/7845007606
Amudha Clinic,clinic,10.121485,77.543365,node/7845007608
Raajam Physiotherapy Clinic,clinic,10.008147,77.353095,node/7845007609
Kamali Clinic,clinic,10.1296691,77.5525263,node/7845007610
Boothipuram Nattathi Nadar Hospital,hospital,10.0053699,77.4466009,node/7845007611
Varadarajan Homeopathy Clinc,clinic,10.1236062,77.546592,node/7845007612
Pranaya Kidney Care Centre,clinic,10.009456,77.548691,node/7845007614
National Hospital,hospital,10.014835,77.352259,node/7845007615
Shifa Clinic,clinic,10.1470688,77.6424672,node/7845007617
Sri Hari Clinic,clinic,10.00682,77.350833,node/7845007618
Vasan Eye Care,clinic,10.1214686,77.5375598,node/7845007619
Ravindranath Hospital,hospital,10.010402,77.350894,node/7845007620
